Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
495,Adil Rami,FRA,DF,Troyes,35,1985,13.0,624,92,377,220,29,11,624,5,3,60.0,2,40.0,399,1851,859,5,4,0,9,3,409,0
496,Sergio Ramos,ESP,DF,Paris S-G,35,1986,8.9,900,90,354,505,46,12,900,4,4,100.0,0,0.0,703,3753,2067,8,7,0,2,1,725,5
497,Elba Rashani,KVX,FW|MF,Clermont Foot,28,1993,19.5,824,32,152,363,320,63,824,35,19,54.3,16,45.7,519,2778,1214,43,26,10,53,30,542,110
498,Jeff Reine-Adélaïde,FRA,MF|DF,Lyon,23,1998,2.2,192,5,32,116,44,10,192,11,5,45.5,6,54.5,160,824,398,7,5,2,2,5,150,15
499,Tiago Ribeiro,POR,FW,Monaco,19,2002,0.0,2,0,0,1,1,0,2,0,0,,0,,2,21,17,1,0,0,0,0,2,0
500,Sergio Rico,ESP,GK,Paris S-G,27,1993,0.3,10,9,10,0,0,0,10,0,0,,0,,6,26,5,0,0,0,0,0,4,0
501,Renaud Ripart,FRA,MF|FW,Troyes,28,1993,21.0,949,32,157,455,350,62,949,48,23,47.9,25,52.1,626,3299,1443,39,28,7,53,35,682,147
502,Mihailo Ristić,SRB,DF,Montpellier,25,1995,20.0,1274,78,406,596,288,16,1274,41,28,68.3,13,31.7,702,4472,2362,53,40,1,28,20,710,86
503,Maxence Rivera,FRA,FW,Saint-Étienne,19,2002,0.1,2,0,2,0,0,0,2,0,0,,0,,1,0,0,0,0,0,0,0,1,0
504,Patrick Roberts,ENG,MF,Troyes,24,1997,0.2,9,0,1,4,4,1,9,0,0,,0,,7,30,14,1,0,0,2,1,7,0
505,Stian Rode Gregersen,NOR,DF,Bordeaux,26,1995,21.7,1159,166,675,431,61,13,1159,7,5,71.4,2,28.6,652,3149,1846,20,16,1,8,7,705,7
506,Gerson Rodrigues,LUX,FW|MF,Troyes,26,1995,9.4,368,2,27,192,155,25,368,30,8,26.7,22,73.3,237,1393,625,25,23,6,46,36,285,60
507,Valentin Rongier,FRA,MF|DF,Marseille,26,1994,24.4,2187,33,456,1325,431,25,2187,47,30,63.8,17,36.2,1513,7731,3892,52,56,5,28,15,1608,79
508,Pablo Rosario,NED,MF,Nice,24,1997,30.3,2002,70,353,1368,295,17,2002,30,19,63.3,11,36.7,1262,5301,2574,23,33,0,35,19,1435,24
509,Roli Pereira de Sa,FRA,MF,Nantes,24,1996,6.4,329,4,49,196,89,11,329,17,15,88.2,2,11.8,190,1110,533,14,6,5,9,7,208,20
510,Mathys Saban,FRA,FW|MF,Saint-Étienne,19,2002,0.8,27,0,4,6,17,2,27,2,1,50.0,1,50.0,19,133,46,0,1,1,7,3,22,10
511,Falaye Sacko,MLI,DF,Saint-Étienne,26,1995,7.4,498,28,207,251,43,2,498,0,0,,0,,298,1579,931,6,10,0,8,1,317,6
512,Rafiki Said,COM,MF|FW,Brest,21,2000,1.4,89,0,9,30,52,12,89,13,6,46.2,7,53.8,58,457,187,6,4,3,7,6,60,20
513,Wesley Saïd,FRA,FW|MF,Lens,26,1995,7.3,305,0,8,167,134,39,305,13,10,76.9,3,23.1,201,1310,759,21,17,7,18,5,246,49
514,Mamadou Sakho,FRA,DF,Montpellier,31,1990,28.6,1884,309,1088,783,18,9,1884,5,4,80.0,1,20.0,1149,5144,2833,7,4,1,19,5,1197,0
515,Bakary Sako,MLI,FW|MF,Saint-Étienne,33,1988,1.7,67,1,4,35,30,5,67,4,3,75.0,1,25.0,39,167,71,3,2,1,10,3,48,11
516,William Saliba,FRA,DF,Marseille,20,2001,36.0,3348,221,1255,1955,154,37,3348,41,31,75.6,10,24.4,2483,13653,8058,50,24,3,25,16,2596,14
517,Romain Salin,FRA,GK,Rennes,37,1984,1.0,33,23,30,3,0,0,33,0,0,,0,,25,122,84,0,0,0,0,0,20,0
518,Yoann Salmier,GUF,DF,Troyes,28,1992,29.6,1627,156,846,689,113,13,1627,17,13,76.5,4,23.5,983,5697,2948,37,26,1,12,12,915,8
519,Mama Samba Baldé,GNB,MF|FW,Troyes,25,1995,19.1,746,16,87,337,341,78,745,78,34,43.6,44,56.4,487,2773,1332,44,32,14,89,39,523,141
520,Junior Sambia,FRA,DF|FW,Montpellier,24,1996,17.0,923,58,245,419,275,20,923,46,26,56.5,20,43.5,518,2980,1673,54,41,5,32,19,546,108
521,Renato Sanches,POR,MF|FW,Lille,23,1997,18.3,1381,17,208,816,377,25,1381,61,43,70.5,18,29.5,1039,6438,3523,59,49,12,42,30,1051,71
522,Philippe Sandler,NED,DF,Troyes,24,1997,0.8,40,10,29,9,2,0,40,0,0,,0,,19,127,51,0,1,0,0,0,23,1
523,Baptiste Santamaria,FRA,MF|DF,Rennes,26,1995,28.0,1848,80,464,1128,269,33,1848,39,18,46.2,21,53.8,1154,5730,2600,19,18,1,32,18,1283,37
524,Pablo Sarabia,ESP,FW,Paris S-G,29,1992,0.2,23,0,0,9,14,1,23,1,1,100.0,0,0.0,16,39,17,0,0,0,2,0,22,5
525,Martin Satriano,URU,FW,Brest,20,2001,10.4,273,6,28,128,118,34,273,17,9,52.9,8,47.1,194,881,261,6,5,2,26,13,197,52
526,Téji Savanier,FRA,MF,Montpellier,29,1991,26.8,1996,28,283,1057,698,56,1992,116,76,65.5,40,34.5,1237,6258,2785,59,50,12,84,36,1341,122
527,Morgan Schneiderlin,FRA,MF,Nice,31,1989,7.2,482,27,124,309,53,4,482,4,4,100.0,0,0.0,287,1204,549,5,6,0,7,5,302,5
528,Alidu Seidu,GHA,DF,Clermont Foot,21,2000,15.7,837,82,420,375,56,9,837,15,9,60.0,6,40.0,553,2895,1397,10,6,3,9,12,478,12
529,Matz Sels,BEL,GK,Strasbourg,29,1992,37.0,1029,905,1024,2,3,3,1029,0,0,,0,,586,2858,1747,0,0,0,1,0,435,0
530,Xherdan Shaqiri,SUI,FW|MF,Lyon,29,1991,7.5,392,3,40,158,198,18,392,9,6,66.7,3,33.3,280,1233,475,10,9,5,9,11,295,73
531,Mahame Siby,MLI,DF,Strasbourg,25,1996,0.2,6,1,6,0,0,0,6,0,0,,0,,3,2,0,0,0,0,0,0,2,0
532,Aboubakar Sidibé,FRA,DF,Clermont Foot,25,1996,0.1,5,0,0,3,2,0,5,0,0,,0,,5,42,36,1,1,0,0,0,5,2
533,Djibril Sidibé,FRA,DF,Monaco,29,1992,10.5,851,26,197,476,184,7,851,9,4,44.4,5,55.6,444,2245,1266,26,17,0,12,7,545,41
534,Kaj Sierhuis,NED,FW,Reims,23,1998,0.9,30,1,3,12,15,5,30,1,0,0.0,1,100.0,12,66,50,3,1,0,1,0,21,3
535,Caio Henrique Oliveira Silva,BRA,DF,Monaco,24,1997,29.6,2112,74,520,943,668,50,2112,32,12,37.5,20,62.5,1258,7251,4044,81,76,13,36,6,1280,208
536,Gabriel Silva,BRA,DF|MF,Saint-Étienne,30,1991,7.9,426,24,125,238,67,1,426,4,0,0.0,4,100.0,186,1010,422,6,7,0,8,3,194,17
537,Moses Simon,NGA,FW|MF,Nantes,26,1995,25.9,1114,9,92,328,712,122,1114,93,41,44.1,52,55.9,724,6089,3164,146,68,57,77,52,766,242
538,Xavi Simons,NED,MF|FW,Paris S-G,18,2003,1.5,77,0,8,30,39,7,77,1,0,0.0,1,100.0,57,278,122,3,1,0,5,5,59,5
539,Issouf Sissokho,MLI,MF,Bordeaux,19,2002,4.8,286,4,51,171,66,4,286,9,5,55.6,4,44.4,189,897,304,3,5,2,14,7,205,21
540,Ibrahima Sissoko,MLI,MF|DF,Strasbourg,23,1997,25.6,1341,61,330,689,336,62,1341,47,25,53.2,22,46.8,844,4875,2616,50,36,5,46,32,868,103
541,Nelson Sissoko,FRA,DF,Saint-Étienne,24,1997,0.5,16,3,10,2,4,0,16,0,0,,0,,5,24,13,0,0,0,0,1,5,0
542,Sambou Sissoko,FRA,MF|DF,Reims,22,1999,2.0,140,4,51,63,27,1,140,3,2,66.7,1,33.3,50,241,89,3,2,0,6,2,56,4
543,Islam Slimani,ALG,FW,Lyon,33,1988,6.4,234,4,13,95,127,17,234,2,0,0.0,2,100.0,134,495,213,8,9,1,12,7,182,34
544,Florian Sotoca,FRA,FW|MF,Lens,30,1990,27.6,1546,45,181,866,515,118,1544,50,30,60.0,20,40.0,982,4904,2100,51,44,12,65,26,1160,194
545,Sambou Soumano,SEN,FW|MF,Lorient,20,2001,5.0,161,5,18,76,70,30,161,14,11,78.6,3,21.4,98,645,255,11,4,7,21,13,121,26
546,Arnaud Souquet,FRA,DF,Montpellier,29,1992,25.9,1460,100,470,618,383,23,1460,37,20,54.1,17,45.9,732,4234,2335,68,45,8,43,17,737,118
547,Saidou Sow,GUI,DF,Saint-Étienne,19,2002,11.0,710,62,336,351,27,7,710,8,5,62.5,3,37.5,367,1609,895,13,5,0,8,3,426,3
548,Calvin Stengs,NED,MF,Nice,22,1998,11.9,558,11,66,254,244,33,558,41,19,46.3,22,53.7,379,2423,1078,33,25,11,43,30,410,74
549,Kamaldeen Sulemana,GHA,MF|FW,Rennes,19,2002,11.3,530,4,48,211,285,47,530,92,54,58.7,38,41.3,377,3205,1518,56,34,22,37,25,391,96
550,Abdoulaye Sylla,GUI,DF,Nantes,21,2000,1.7,89,5,33,55,2,0,89,0,0,,0,,62,272,133,0,1,0,0,0,60,0
551,Waniss Taibi,FRA,MF|FW,Angers,19,2002,1.5,93,3,28,43,23,1,93,4,2,50.0,2,50.0,46,166,60,1,0,0,4,1,59,5
552,Flavien Tait,FRA,MF,Rennes,28,1993,23.6,1494,27,222,846,446,57,1494,48,29,60.4,19,39.6,1077,6433,3182,67,48,14,46,32,1167,79
553,Florian Tardieu,FRA,MF,Troyes,29,1992,29.2,2322,98,651,1307,384,9,2318,30,20,66.7,10,33.3,1494,6436,2995,20,32,1,19,19,1536,30
554,Oussama Targhalline,MAR,FW,Marseille,19,2002,0.1,8,0,1,3,4,0,8,0,0,,0,,7,51,34,1,2,0,0,0,7,1
555,Loum Tchaouna,FRA,FW|MF,Rennes,17,2003,1.0,53,0,5,25,24,1,53,1,1,100.0,0,0.0,30,193,110,3,1,0,3,2,34,9
556,Warren Tchimbembé,CGO,MF,Metz,23,1998,2.3,116,4,31,67,20,1,116,2,0,0.0,2,100.0,82,394,182,2,3,0,5,4,84,6
557,Aurélien Tchouaméni,FRA,MF,Monaco,21,2000,32.5,2486,80,477,1670,372,48,2486,51,38,74.5,13,25.5,1604,8501,3776,47,41,6,19,30,1673,39
558,Mathys Tel,FRA,FW|MF,Rennes,16,2005,0.6,40,2,8,13,19,3,40,0,0,,0,,23,132,62,0,0,0,2,2,22,5
559,Jordan Tell,GLP,FW,Clermont Foot,24,1997,3.2,132,0,23,59,52,12,132,5,1,20.0,4,80.0,80,360,110,4,4,2,13,6,95,22
560,Martin Terrier,FRA,FW|MF,Rennes,24,1997,30.9,1300,20,137,569,616,131,1298,59,28,47.5,31,52.5,830,5200,2443,85,55,28,60,23,985,228
561,Tetê,BRA,FW|MF,Lyon,21,2000,6.5,315,5,26,125,172,29,315,35,23,65.7,12,34.3,258,1852,933,28,17,11,14,11,242,48
562,Sada Thioub,SEN,FW,Angers,26,1995,0.0,4,0,2,2,0,0,4,0,0,,0,,4,18,3,0,0,0,0,1,4,0
563,Sada Thioub,SEN,DF|MF,Saint-Étienne,26,1995,10.6,616,16,136,318,169,19,616,22,12,54.5,10,45.5,393,2497,1201,30,24,6,14,10,402,67
564,Romain Thomas,FRA,DF,Angers,33,1988,28.5,1991,230,997,952,51,29,1991,3,2,66.7,1,33.3,1287,5505,2967,4,4,0,4,5,1337,2
565,Adrien Thomasson,FRA,MF,Strasbourg,27,1993,26.5,1672,26,236,809,642,117,1672,55,31,56.4,24,43.6,976,4543,1754,43,42,13,62,34,1106,167
566,Thuler,BRA,DF,Montpellier,22,1999,9.5,415,83,253,154,11,3,415,0,0,,0,,252,1215,700,3,1,0,3,3,240,1
567,Khéphren Thuram,FRA,MF,Nice,20,2001,21.1,1349,34,236,898,249,27,1349,43,32,74.4,11,25.6,938,6182,2919,65,56,6,34,23,947,33
568,Cheikh Tidiane Sabaly,SEN,FW|MF,Metz,22,1999,1.7,61,1,7,25,30,4,61,4,3,75.0,1,25.0,34,142,39,2,1,0,8,8,35,4
569,Jean-Clair Todibo,FRA,DF,Nice,21,1999,34.6,2801,253,1138,1598,84,27,2801,19,14,73.7,5,26.3,1997,10673,5859,33,20,0,22,7,1974,8
570,Karl Toko Ekambi,CMR,FW,Lyon,28,1992,25.5,1241,6,110,514,629,145,1239,84,44,52.4,40,47.6,892,5390,2712,89,47,36,65,39,972,268
571,Yoann Touzghar,TUN,FW,Troyes,34,1986,16.2,406,10,24,201,184,54,406,12,6,50.0,6,50.0,228,1000,302,16,6,9,29,11,273,67
572,Amadou Traore,FRA,FW,Bordeaux,19,2002,0.2,5,0,0,1,4,1,5,0,0,,0,,2,25,0,0,0,0,0,1,4,2
573,Boubacar Traoré,MLI,MF,Metz,19,2001,19.2,948,20,209,629,130,7,948,42,28,66.7,14,33.3,606,3540,1627,26,22,1,43,25,577,10
574,Charles Traore,MLI,DF,Nantes,29,1992,8.0,518,35,185,246,92,0,518,7,4,57.1,3,42.9,225,1070,523,5,4,0,9,2,246,19
575,Hamari Traoré,MLI,DF,Rennes,29,1992,32.1,2481,98,585,1315,598,57,2481,22,10,45.5,12,54.5,1436,6917,3507,65,57,11,30,6,1591,180
576,Ismaël Traoré,CIV,DF,Angers,34,1986,35.7,2070,270,1231,794,67,39,2070,12,5,41.7,7,58.3,1386,5842,2627,7,10,3,21,5,1370,6
577,Miguel Trauco,PER,DF|MF,Saint-Étienne,28,1992,12.4,830,37,233,403,200,8,830,16,6,37.5,10,62.5,453,2096,1030,12,15,1,8,5,498,49
578,Adrien Truffert,FRA,DF,Rennes,19,2001,18.2,1360,39,344,668,362,37,1360,29,17,58.6,12,41.4,809,5126,2661,66,50,11,35,14,847,118
579,Matthieu Udol,FRA,DF,Metz,25,1996,11.2,622,44,253,294,81,6,622,13,9,69.2,4,30.8,365,1997,1166,17,10,1,7,3,353,10
580,Ike Ugbo,CAN,FW,Troyes,22,1998,9.0,214,4,20,116,80,26,213,8,3,37.5,5,62.5,124,523,143,1,3,2,19,9,134,31
581,Lesley Ugochukwu,FRA,MF,Rennes,17,2004,4.5,262,7,50,161,53,6,262,2,2,100.0,0,0.0,175,856,440,3,5,1,7,4,199,7
582,Hwang Ui-jo,KOR,FW,Bordeaux,28,1992,27.9,660,23,62,312,290,84,660,34,11,32.4,23,67.6,399,2215,860,30,15,19,70,22,447,131
583,Cengiz Ünder,TUR,FW|MF,Marseille,24,1997,24.4,1208,11,91,407,721,96,1207,68,25,36.8,43,63.2,871,5634,2444,64,57,31,64,26,933,307
584,Jere Uronen,FIN,DF,Brest,27,1994,9.8,554,34,180,261,116,3,554,6,3,50.0,3,50.0,273,1302,707,11,8,1,7,1,273,32
585,Vanderson,BRA,FW|DF,Monaco,20,2001,12.4,778,26,128,339,319,44,778,45,17,37.8,28,62.2,490,2692,1264,22,17,5,45,19,492,110
586,Jonathan Varane,FRA,MF,Lens,19,2001,0.0,3,0,1,2,0,0,3,0,0,,0,,3,7,3,0,0,0,0,0,2,0
587,Marco Verratti,ITA,MF,Paris S-G,28,1992,21.5,2359,52,389,1457,530,33,2359,57,46,80.7,11,19.3,1736,8198,4171,56,83,5,28,21,1925,63
588,Kevin Volland,GER,MF|FW,Monaco,29,1992,27.1,869,6,60,378,440,117,868,38,18,47.4,20,52.6,561,2376,1048,31,22,14,65,34,672,203
589,Elye Wahi,FRA,FW,Montpellier,18,2003,19.8,427,6,62,135,237,79,427,24,9,37.5,15,62.5,270,1336,609,24,12,14,53,15,295,100
590,Timothy Weah,USA,MF|FW,Lille,21,2000,18.0,729,11,78,318,348,67,729,37,19,51.4,18,48.6,494,3310,1371,55,38,19,34,21,528,152
591,Georginio Wijnaldum,NED,MF,Paris S-G,30,1990,18.4,884,16,127,481,286,39,884,24,12,50.0,12,50.0,624,2659,984,13,19,4,29,21,691,55
592,Christopher Wooh,CMR,DF,Lens,19,2001,11.7,768,78,373,379,25,7,768,15,11,73.3,4,26.7,493,3179,1825,16,4,2,13,2,502,0
593,Xeka,POR,MF,Lille,26,1994,18.0,1090,45,229,695,175,15,1090,12,5,41.7,7,58.3,614,2908,1222,12,13,2,31,17,650,22
594,Sekou Yansané,GUI,FW,Paris S-G,18,2003,0.2,3,0,1,0,2,0,3,0,0,,0,,1,0,0,0,0,0,0,0,1,0
595,Yusuf Yazıcı,TUR,MF|FW,Lille,24,1997,5.7,308,3,38,150,125,13,308,13,9,69.2,4,30.8,166,953,414,8,7,2,16,5,208,44
596,Burak Yılmaz,TUR,FW,Lille,36,1985,24.6,791,13,27,310,461,110,789,21,5,23.8,16,76.2,512,2535,1107,49,28,18,70,24,631,176
597,Leny Yoro,FRA,MF,Lille,15,2005,0.1,9,0,0,9,0,0,9,0,0,,0,,6,38,12,0,0,0,1,0,5,0
598,Zaydou Youssouf,FRA,MF,Saint-Étienne,22,1999,17.3,921,31,214,573,159,9,921,38,34,89.5,4,10.5,570,3149,1489,18,18,0,43,31,593,20
599,Akim Zedadka,ALG,DF,Clermont Foot,26,1995,37.1,2523,109,689,1116,746,37,2523,71,32,45.1,39,54.9,1436,8280,4062,114,71,13,67,52,1439,184
600,Arber Zeneli,KVX,FW,Reims,26,1995,4.5,177,0,13,81,86,18,177,16,11,68.8,5,31.3,121,851,338,14,5,11,20,9,117,30
601,Mehdi Zerkane,ALG,MF|DF,Bordeaux,22,1999,0.9,55,2,7,35,15,2,55,5,4,80.0,1,20.0,39,189,94,3,1,0,2,2,39,4
602,Edon Zhegrova,KVX,MF|FW,Lille,22,1999,5.3,314,3,24,88,211,19,314,33,15,45.5,18,54.5,251,1898,1080,28,20,9,14,10,232,61
603,Tanguy Zoukrou,FRA,DF,Troyes,18,2003,0.9,32,1,18,12,2,1,32,0,0,,0,,18,83,44,0,0,0,2,0,23,1
