Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
481,Oscar Wendt,SWE,DF,M'Gladbach,33,1985,18.7,1250,55,345,599,315,18,1250,14,6,42.9,8,57.1,593,2281,1246,18,14,3,9,9,664,57
482,Timo Werner,GER,FW,RB Leipzig,23,1996,31.1,1413,2,55,519,849,240,1410,90,58,64.4,32,35.6,900,5603,3236,156,61,89,85,34,1123,365
483,Felix Wiedwald,GER,GK,Eint Frankfurt,29,1990,3.0,111,90,111,0,0,0,111,0,0,,0,,58,349,202,0,0,0,0,0,39,0
484,William,BRA,DF,Wolfsburg,24,1995,15.2,1130,43,302,494,340,24,1130,38,19,50.0,19,50.0,490,2744,1526,41,42,1,25,19,563,79
485,Florian Wirtz,GER,FW,Leverkusen,16,2003,4.1,240,3,21,114,107,16,240,28,20,71.4,8,28.6,157,976,409,12,9,8,16,7,181,37
486,Axel Witsel,BEL,MF,Dortmund,30,1989,24.9,1992,41,373,1327,308,29,1992,26,22,84.6,4,15.4,1343,5922,2325,26,28,2,18,28,1585,35
487,Hannes Wolf,AUT,FW|MF,RB Leipzig,20,1999,0.6,37,0,5,13,19,0,37,1,0,0.0,1,100.0,21,51,18,0,2,0,4,0,23,8
488,Marius Wolf,GER,FW|MF,Hertha BSC,24,1995,15.7,873,16,141,462,278,41,873,48,27,56.3,21,43.8,474,2781,1454,44,43,5,36,30,563,96
489,Nick Woltemade,GER,FW|MF,Werder Bremen,17,2002,1.0,41,2,5,25,12,5,41,4,2,50.0,2,50.0,33,166,64,1,1,2,9,2,29,5
490,Dan-Axel Zagadou,FRA,DF,Dortmund,20,1999,10.9,947,64,369,559,27,9,947,7,6,85.7,1,14.3,582,2869,1505,7,6,1,5,3,689,3
491,Denis Zakaria,SUI,MF|DF,M'Gladbach,22,1996,21.6,1137,77,374,666,133,16,1137,59,46,78.0,13,22.0,709,4438,2372,43,34,4,20,19,693,19
492,Robin Zentner,GER,GK,Mainz 05,24,1994,21.5,857,720,849,8,0,0,857,0,0,,0,,455,2598,1688,0,0,0,0,0,318,0
493,Jean Zimmer,GER,DF|FW,Düsseldorf,25,1993,8.0,320,8,53,113,157,9,320,15,8,53.3,7,46.7,175,970,511,17,10,4,15,10,193,49
494,Matthias Zimmermann,GER,DF|MF,Düsseldorf,27,1992,32.5,1946,88,504,939,517,22,1946,35,15,42.9,20,57.1,861,4267,2368,59,39,3,30,8,1090,118
495,Leopold Zingerle,GER,GK,Paderborn 07,25,1994,28.0,1284,1055,1274,10,0,0,1284,0,0,,0,,804,4241,2249,0,0,0,1,0,672,0
496,Joshua Zirkzee,NED,FW,Bayern Munich,18,2001,3.3,122,1,3,48,72,21,122,4,1,25.0,3,75.0,65,258,74,1,2,1,9,4,80,26
497,Ben Zolinski,GER,FW|MF,Paderborn 07,27,1992,13.4,503,7,59,277,177,28,503,13,7,53.8,6,46.2,317,1281,629,18,16,4,36,23,358,77
498,Steven Zuber,SUI,DF|FW,Hoffenheim,27,1991,8.3,489,27,156,228,109,18,488,11,9,81.8,2,18.2,247,1354,679,21,9,3,9,7,303,25
