Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR
332,Marcão,BRA,DF,Sevilla,26,1996,4.2,255,26,120,130,5,0,255,1,1,100.0,0,0.0,150,824,422,1,0,0,8,0,186,0
333,Agustín Marchesín,ARG,GK,Celta Vigo,34,1988,19.0,677,550,673,6,0,0,677,0,0,,0,,392,1729,1123,0,0,0,0,0,325,0
334,Óscar de Marcos,ESP,DF,Athletic Club,33,1989,31.3,2218,93,525,1042,671,34,2218,31,12,38.7,17,54.8,1119,4785,2851,76,68,8,26,19,1245,153
335,Alberto Marí,ESP,FW|MF,Valencia,21,2001,1.0,30,0,3,12,15,7,30,4,1,25.0,3,75.0,21,71,27,1,0,1,2,1,26,6
336,José Mari,ESP,MF,Cádiz,34,1987,4.4,260,15,82,153,29,2,260,6,3,50.0,3,50.0,129,694,321,5,1,0,6,7,146,4
337,José María Giménez,URU,DF,Atlético Madrid,27,1995,26.9,1623,277,941,643,50,30,1623,10,6,60.0,4,40.0,861,3631,1867,9,5,0,9,1,1041,3
338,Mariano,DOM,FW,Real Madrid,28,1993,1.7,52,0,3,21,29,8,52,1,0,0.0,1,100.0,31,186,94,3,2,0,2,3,42,12
339,Pablo Marín,ESP,MF|FW,Real Sociedad,19,2003,4.0,215,4,38,89,89,10,215,9,5,55.6,3,33.3,132,629,302,9,8,3,8,5,155,24
340,Diego Mariño,ESP,GK,Almería,32,1990,0.5,10,10,10,0,0,0,10,0,0,,0,,2,12,12,0,0,0,0,0,0,0
341,Roger Martí,ESP,FW,Elche,31,1991,7.3,226,8,27,107,93,19,226,7,3,42.9,4,57.1,135,618,215,8,6,6,25,10,153,50
342,Roger Martí,ESP,FW,Cádiz,31,1991,7.1,211,8,22,106,86,21,211,7,5,71.4,1,14.3,120,422,118,7,5,3,29,8,136,34
343,Ander Martin,ESP,MF|FW,Real Sociedad,21,2000,0.5,29,2,7,7,15,0,29,1,1,100.0,0,0.0,10,54,23,1,1,0,0,0,14,0
344,Andrés Martín,ESP,FW|MF,Rayo Vallecano,23,1999,2.3,102,3,22,32,48,5,102,6,3,50.0,2,33.3,53,188,95,3,3,1,7,2,62,22
345,Carlos Martín,ESP,FW|MF,Atlético Madrid,20,2002,0.3,14,0,0,9,5,1,14,0,0,,0,,6,20,8,0,0,0,0,0,9,3
346,Iván Martín,ESP,MF,Girona,23,1999,17.6,822,23,132,425,274,36,822,48,26,54.2,18,37.5,540,3377,1213,30,19,6,32,37,631,82
347,Arnau Martinez,ESP,DF,Girona,19,2003,30.4,1902,98,631,861,427,53,1902,48,24,50.0,19,39.6,967,5242,3015,64,31,9,36,17,1116,98
348,Iñigo Martínez,ESP,DF,Athletic Club,31,1991,14.9,914,117,451,430,38,15,914,0,0,,0,,495,3173,2165,11,10,0,4,2,529,4
349,Roger Martínez,ESP,DF,Espanyol,18,2004,0.1,6,0,0,1,5,1,6,0,0,,0,,3,10,4,0,0,0,0,0,4,0
350,Omar Mascarell,ESP,MF|DF,Elche,29,1993,27.2,1539,112,519,882,150,5,1539,33,21,63.6,10,30.3,839,5302,2337,27,21,1,14,11,929,6
351,Jordi Masip,ESP,GK,Valladolid,33,1989,27.9,1025,947,1025,0,0,0,1025,0,0,,0,,539,2791,1785,0,0,0,0,0,427,0
352,Jaime Mata,ESP,FW|MF,Getafe,33,1988,4.9,190,8,29,73,90,20,190,5,2,40.0,3,60.0,102,369,104,2,6,0,16,7,131,33
353,Borja Mayoral,ESP,FW,Getafe,25,1997,30.7,1040,15,106,495,449,118,1038,70,27,38.6,35,50.0,639,3327,1531,58,35,25,63,54,763,166
354,Mamadou Mbaye,SEN,DF,Cádiz,24,1998,8.4,393,68,232,150,15,11,393,5,5,100.0,0,0.0,176,777,299,2,2,0,6,1,204,1
355,Fernando Medrano,ESP,DF,Celta Vigo,22,2000,0.1,6,1,5,1,0,0,6,0,0,,0,,4,34,9,0,0,0,0,0,2,0
356,Gonzalo Melero,ESP,MF,Almería,28,1994,20.6,943,44,204,526,221,35,942,36,17,47.2,18,50.0,573,2999,1408,31,28,4,37,19,672,37
357,Memphis,NED,FW,Atlético Madrid,28,1994,3.0,139,0,7,47,86,27,139,11,4,36.4,6,54.5,87,368,181,4,2,4,16,9,122,22
358,Memphis,NED,FW,Barcelona,28,1994,1.3,84,0,5,25,55,13,84,7,3,42.9,3,42.9,50,233,91,2,2,3,7,4,69,19
359,Houboulang Mendes,GNB,DF,Almería,24,1998,9.8,436,29,160,183,97,1,436,21,9,42.9,9,42.9,201,1270,704,18,10,1,16,10,227,30
360,Brais Méndez,ESP,MF,Real Sociedad,25,1997,26.7,1608,25,170,776,675,60,1608,53,15,28.3,34,64.2,886,3755,1653,41,44,5,49,29,1093,138
361,Diego Méndez,ESP,MF,Rayo Vallecano,18,2003,0.0,3,0,2,1,0,0,3,0,0,,0,,1,0,0,0,0,0,0,0,2,0
362,Ferland Mendy,FRA,DF,Real Madrid,27,1995,15.0,971,42,265,426,287,8,971,29,19,65.5,8,27.6,591,3059,1427,23,25,2,20,17,697,73
363,Jorge Meré,ESP,DF,Cádiz,25,1997,6.7,283,45,148,127,11,6,283,0,0,,0,,142,474,182,1,0,0,3,1,146,0
364,Mikel Merino,ESP,MF,Real Sociedad,26,1996,27.7,1861,86,356,1024,496,79,1860,42,22,52.4,16,38.1,1020,3933,1763,30,42,4,48,37,1263,107
365,Roque Mesa,ESP,MF,Valladolid,33,1989,18.0,1134,62,286,683,181,9,1134,31,15,48.4,14,45.2,748,4717,2201,29,23,3,21,21,772,24
366,Éder Militão,BRA,DF,Real Madrid,24,1998,30.0,2216,314,1088,984,157,31,2216,19,11,57.9,6,31.6,1378,7011,3877,28,20,1,16,6,1505,16
367,Luis Milla,ESP,MF,Getafe,27,1994,20.6,1132,43,238,704,202,5,1132,15,12,80.0,2,13.3,572,2604,1203,15,11,1,20,12,629,7
368,Pere Milla,ESP,FW|MF,Elche,29,1992,20.5,822,28,148,445,245,59,819,44,17,38.6,23,52.3,482,2068,963,23,27,5,47,22,558,83
369,Marko Milovanović,SRB,FW,Almería,18,2003,0.2,12,0,1,5,6,1,12,0,0,,0,,5,20,8,0,1,0,0,3,10,3
370,Óscar Mingueza,ESP,DF,Celta Vigo,23,1999,14.3,1032,50,351,490,209,17,1032,28,14,50.0,7,25.0,596,3238,1751,24,19,2,18,11,649,40
371,Rafa Mir,ESP,FW,Sevilla,25,1997,14.4,396,12,36,170,192,71,396,14,0,0.0,13,92.9,188,859,332,12,5,8,24,12,277,54
372,Juan Miranda,ESP,DF,Betis,22,2000,16.4,1014,67,298,418,306,33,1014,18,9,50.0,7,38.9,478,2263,1187,26,22,0,17,8,560,87
373,Stefan Mitrović,SRB,DF,Getafe,32,1990,18.7,663,110,396,260,11,8,663,1,0,0.0,1,100.0,312,1443,616,1,0,0,2,0,331,1
374,Luka Modrić,CRO,MF,Real Madrid,36,1985,19.4,1681,19,213,885,592,47,1680,47,19,40.4,21,44.7,1132,5681,2532,50,49,14,31,19,1361,87
375,Johan Mojica,COL,DF,Villarreal,29,1992,7.1,458,17,137,174,151,9,458,14,6,42.9,6,42.9,286,1820,884,27,15,5,10,5,276,38
376,Johan Mojica,COL,DF|MF,Elche,29,1992,3.0,209,12,65,76,70,4,209,9,4,44.4,4,44.4,125,649,356,14,11,2,5,4,112,11
377,Nahuel Molina,ARG,DF,Atlético Madrid,24,1998,31.9,2229,87,696,833,709,47,2229,51,21,41.2,24,47.1,1080,4854,2929,73,43,9,32,10,1386,249
378,Jon Moncayola,ESP,MF|DF,Osasuna,24,1998,27.2,1698,59,387,949,379,14,1698,8,4,50.0,3,37.5,869,3900,2099,34,29,1,26,11,1060,50
379,Monchu,ESP,MF,Valladolid,22,1999,22.6,1276,48,319,693,270,24,1276,20,10,50.0,7,35.0,636,2794,1252,17,18,3,34,15,749,25
380,César Montes,MEX,DF,Espanyol,25,1997,17.7,989,154,511,422,66,29,989,5,2,40.0,3,60.0,499,2365,1487,13,5,0,5,3,551,4
381,Gonzalo Montiel,ARG,DF,Sevilla,25,1997,16.9,1023,54,291,433,310,33,1023,23,10,43.5,12,52.2,532,2769,1584,34,28,5,23,9,576,87
382,Martín Montoya,ESP,DF,Betis,31,1991,5.0,302,22,95,161,48,5,302,5,2,40.0,3,60.0,151,594,309,6,2,0,7,4,167,12
383,Álvaro Morata,ESP,FW,Atlético Madrid,29,1992,21.1,655,29,68,297,299,105,655,41,20,48.8,16,39.0,387,2142,929,33,19,16,55,24,527,102
384,Jon Morcillo,ESP,FW|MF,Athletic Club,23,1998,0.8,51,0,9,13,30,3,51,5,3,60.0,0,0.0,37,332,198,6,6,1,0,2,38,15
385,Alberto Moreno,ESP,DF,Villarreal,30,1992,14.4,872,27,247,298,331,28,872,16,6,37.5,8,50.0,490,2569,1333,41,32,7,17,6,549,97
386,Álex Moreno,ESP,DF,Betis,29,1993,15.0,883,59,291,365,237,36,883,40,14,35.0,21,52.5,401,2628,1496,49,36,12,28,6,465,76
387,Diego Moreno,ESP,DF,Osasuna,21,2001,7.1,389,35,134,176,81,7,389,11,3,27.3,8,72.7,177,867,393,9,5,2,8,3,184,19
388,Gerard Moreno,ESP,FW,Villarreal,30,1992,13.7,634,16,57,282,309,67,632,56,29,51.8,20,35.7,401,1986,828,21,20,11,32,19,508,108
389,Tete Morente,ESP,MF|DF,Elche,25,1996,23.0,1068,40,190,379,509,60,1068,74,32,43.2,40,54.1,640,3751,1773,60,39,15,40,21,703,193
390,Ilaix Moriba,GUI,MF,Valencia,19,2003,11.2,654,18,123,339,197,15,654,30,12,40.0,10,33.3,383,1895,883,16,13,2,21,13,445,30
391,Manu Morlanes,ESP,MF,Villarreal,23,1999,1.8,60,5,15,34,11,0,60,0,0,,0,,31,127,49,1,1,0,0,1,36,1
392,Manu Morlanes,ESP,MF,Mallorca,23,1999,7.8,303,15,84,163,60,4,303,14,9,64.3,3,21.4,160,913,405,10,8,1,6,3,168,6
393,Loren Morón,ESP,FW,Betis,28,1993,0.2,11,1,2,5,4,0,11,0,0,,0,,4,8,0,0,0,0,2,0,6,0
394,Cristhian Mosquera,COL,DF,Valencia,18,2004,1.6,81,11,46,26,9,2,81,0,0,,0,,38,180,61,0,1,0,2,0,38,1
395,Abdul Mumin,GHA,DF,Rayo Vallecano,24,1998,10.2,493,59,248,231,19,8,493,9,5,55.6,4,44.4,268,1328,646,5,6,0,4,5,270,1
396,Iker Muniain,ESP,MF|FW,Athletic Club,29,1992,18.8,1256,5,86,612,575,40,1256,66,39,59.1,15,22.7,823,4049,1867,50,55,9,30,30,961,103
397,Aihen Muñoz,ESP,DF,Real Sociedad,24,1997,19.5,1226,39,340,531,366,9,1226,40,19,47.5,18,45.0,624,3038,1395,37,32,2,25,18,704,87
398,Álvaro Muñoz,URU,FW,Real Madrid,18,2004,0.9,23,1,2,9,12,4,23,0,0,,0,,17,47,6,0,0,0,5,3,17,3
399,Iker Muñoz,ESP,MF,Osasuna,19,2002,2.8,134,9,43,78,13,0,134,2,1,50.0,0,0.0,63,331,166,0,2,0,1,2,83,4
400,Pablo Muñoz,ESP,MF,Rayo Vallecano,18,2003,0.1,6,0,1,2,3,0,6,1,0,0.0,1,100.0,6,17,0,0,0,0,2,1,6,1
401,Vedat Muriqi,KVX,FW,Mallorca,28,1994,32.6,1194,90,160,592,450,112,1189,31,12,38.7,15,48.4,601,2558,863,28,28,10,80,46,896,152
402,Yunus Musah,USA,MF,Valencia,19,2002,23.4,1030,27,154,487,405,51,1030,70,27,38.6,35,50.0,646,4812,2417,72,62,11,52,22,729,101
403,Francisco Mwepu,ZAM,FW,Cádiz,22,2000,0.2,5,0,0,5,0,0,5,0,0,,0,,4,25,5,0,0,0,0,0,4,2
404,Nacho,ESP,DF,Real Madrid,32,1990,18.2,1327,95,503,629,205,19,1327,17,11,64.7,4,23.5,762,3224,1899,18,10,4,15,9,937,34
405,Juanjo Narváez,COL,MF|FW,Valladolid,27,1995,1.6,51,1,9,17,25,6,51,3,1,33.3,1,33.3,29,110,27,0,2,0,2,5,38,9
406,Matija Nastasić,SRB,DF,Mallorca,29,1993,10.1,392,59,219,162,13,6,392,0,0,,0,,202,833,432,4,2,0,2,0,221,1
407,Roberto Navarro,ESP,MF|FW,Real Sociedad,20,2002,3.9,212,2,25,76,118,20,212,18,7,38.9,9,50.0,128,886,389,17,15,9,21,16,131,28
408,Jesús Navas,ESP,DF|FW,Sevilla,36,1985,22.0,1506,59,359,537,621,29,1506,22,11,50.0,6,27.3,867,4515,2101,46,33,9,17,10,976,207
409,Álvaro Negredo,ESP,FW,Cádiz,36,1985,8.4,246,10,23,135,91,29,246,10,5,50.0,4,40.0,115,443,156,4,5,0,18,7,174,22
410,Tanguy Nianzou,FRA,DF,Sevilla,20,2002,15.2,894,73,368,498,35,11,894,12,10,83.3,2,16.7,547,2428,1383,4,6,0,4,3,627,0
411,Saúl Ñíguez,ESP,MF|DF,Atlético Madrid,27,1994,12.2,695,42,182,336,181,31,695,14,12,85.7,2,14.3,301,1438,621,12,10,4,22,6,447,47
412,Fernando Niño,ESP,MF|FW,Villarreal,21,2000,0.2,9,0,0,3,6,1,9,1,0,0.0,1,100.0,8,28,1,0,0,0,2,0,9,4
413,Randy Ntekja,FRA,FW|MF,Elche,24,1997,8.1,290,18,43,140,110,32,290,24,12,50.0,11,45.8,175,837,346,13,6,6,21,17,190,43
414,Randy Ntekja,FRA,FW|MF,Rayo Vallecano,24,1997,1.3,95,2,14,48,34,6,95,7,1,14.3,4,57.1,62,317,158,3,0,2,2,5,66,7
415,Unai Núñez,ESP,DF,Celta Vigo,25,1997,35.0,2366,268,1197,1100,83,22,2366,13,11,84.6,2,15.4,1504,8027,4468,31,25,1,17,2,1587,5
416,Jan Oblak,SVN,GK,Atlético Madrid,29,1993,27.7,861,783,857,4,0,0,861,1,1,100.0,0,0.0,416,2241,1218,0,1,1,0,0,345,0
417,Brian Ocampo,URU,MF|FW,Cádiz,23,1999,12.4,493,12,91,192,228,19,493,45,19,42.2,18,40.0,330,2359,1302,40,29,10,30,28,349,81
418,Lucas Ocampos,ARG,FW|MF,Sevilla,28,1994,12.9,632,13,64,265,314,64,629,61,25,41.0,34,55.7,421,2416,1095,33,27,16,40,17,461,113
419,Álvaro Odriozola,ESP,DF,Real Madrid,26,1995,0.4,32,0,7,15,10,2,32,2,0,0.0,0,0.0,20,142,74,4,0,0,0,0,25,5
420,Olasagasti,ESP,MF|DF,Real Sociedad,21,2000,0.7,61,1,13,41,8,1,61,0,0,,0,,30,130,82,2,1,0,2,0,37,3
421,Lucas Olaza,URU,DF,Valladolid,28,1994,16.6,929,55,263,404,268,11,929,11,4,36.4,7,63.6,413,1428,707,12,15,1,14,7,480,90
422,Brian Oliván,ESP,DF,Espanyol,28,1994,26.7,1327,86,391,541,402,36,1327,11,4,36.4,6,54.5,611,2881,1518,48,19,9,23,6,682,139
423,Lucas Oliveira Rosa,BRA,DF,Valladolid,22,2000,10.3,572,25,168,218,191,10,572,21,9,42.9,10,47.6,263,1627,761,24,17,7,13,7,270,61
424,Aimar Oroz,ESP,MF|FW,Osasuna,20,2001,22.4,1051,7,112,507,448,55,1050,62,31,50.0,22,35.5,652,3119,1359,35,34,8,42,51,769,144
425,Pedro Ortiz,ESP,MF,Sevilla,21,2000,0.0,2,0,1,1,0,0,2,0,0,,0,,2,1,0,0,0,0,1,0,1,0
426,Mikel Oyarzabal,ESP,FW|MF,Real Sociedad,25,1997,13.5,532,15,71,186,278,54,529,26,7,26.9,15,57.7,317,1377,673,27,15,12,27,19,386,122
427,Cenk Özkacar,TUR,DF,Valencia,21,2000,15.2,908,85,409,462,45,16,908,10,10,100.0,0,0.0,522,3193,2132,23,18,0,8,4,549,2
428,Fernando Pacheco,ESP,GK,Almería,30,1992,1.0,34,30,34,0,0,0,34,0,0,,0,,20,109,89,0,0,0,0,0,13,0
429,Fernando Pacheco,ESP,GK,Espanyol,30,1992,16.0,598,504,591,7,0,0,598,0,0,,0,,317,1818,1179,0,0,0,0,0,233,0
430,Jon Pacheco,ESP,DF,Real Sociedad,21,2001,13.3,994,98,423,561,13,3,994,3,2,66.7,1,33.3,641,3442,2104,18,4,0,4,2,703,0
431,Gonçalo Paciência,POR,FW|MF,Celta Vigo,27,1994,7.4,297,4,22,110,169,50,297,22,6,27.3,13,59.1,186,692,225,7,5,5,42,14,235,43
432,Helibelton Palacios,COL,DF,Elche,29,1993,21.3,1030,82,427,497,122,9,1030,28,14,50.0,10,35.7,508,2535,1514,25,17,0,10,7,516,25
433,Isaac Palazón Camacho,ESP,FW|MF,Rayo Vallecano,27,1994,32.9,1830,40,196,726,936,65,1827,112,50,44.6,51,45.5,1111,5863,2134,49,65,9,78,65,1235,181
434,Aitor Paredes,ESP,DF,Athletic Club,22,2000,9.5,600,53,277,296,30,10,600,1,0,0.0,1,100.0,343,1678,895,4,2,0,3,0,377,8
435,Daniel Parejo,ESP,MF,Villarreal,33,1989,36.5,2855,106,633,1565,683,14,2851,41,29,70.7,9,22.0,1600,6461,3004,26,47,0,31,35,1977,32
436,Moises Parra Gutierrez,ESP,FW,Getafe,20,2002,0.1,6,0,1,2,3,0,6,0,0,,0,,1,2,1,0,0,0,0,0,1,0
437,Raúl Parra,ESP,DF,Cádiz,22,1999,3.4,142,16,58,67,17,0,142,1,0,0.0,1,100.0,52,199,104,0,2,0,4,0,59,4
438,Pascu,ESP,DF|FW,Villarreal,19,2003,0.1,12,0,0,7,5,2,12,2,0,0.0,2,100.0,8,51,31,1,1,0,1,0,8,2
439,Javier Pastore,ARG,MF,Elche,33,1989,0.1,10,0,0,3,7,2,10,0,0,,0,,9,91,27,2,1,0,1,1,9,2
440,Gabriel Paulista,BRA,DF,Valencia,31,1990,16.7,959,162,475,446,42,20,959,0,0,,0,,454,2724,1916,12,10,0,5,1,516,1
441,Alfonso Pedraza,ESP,DF,Villarreal,26,1996,18.1,1049,44,287,353,423,47,1049,59,21,35.6,32,54.2,555,4093,2265,68,46,14,30,14,607,145
442,Pedri,ESP,MF,Barcelona,19,2002,22.0,1652,13,161,954,556,58,1652,61,36,59.0,22,36.1,1202,6987,3387,67,81,14,32,31,1334,99
443,Adrià Pedrosa,ESP,DF|MF,Espanyol,24,1998,2.5,115,7,30,38,49,5,115,9,1,11.1,8,88.9,76,542,220,7,6,3,6,1,66,21
444,Iñaki Peña,ESP,GK,Barcelona,23,1999,0.8,27,21,27,0,0,0,27,0,0,,0,,19,93,35,0,0,0,0,0,14,0
445,Rubén Peña,ESP,DF|MF,Osasuna,31,1991,14.2,814,48,212,360,255,21,814,32,19,59.4,10,31.3,407,2387,1166,32,28,6,32,14,410,59
446,Alberto Perea,ESP,MF,Cádiz,31,1990,0.5,20,0,7,6,7,0,20,6,2,33.3,3,50.0,5,36,7,0,0,0,0,1,13,2
447,Ayoze Pérez,ESP,FW|MF,Betis,29,1993,15.4,613,7,83,254,289,75,613,77,42,54.5,30,39.0,390,2600,1367,51,35,19,39,26,431,102
448,Carles Pérez,ESP,MF|FW,Celta Vigo,24,1998,23.8,1003,14,103,366,557,71,1003,110,44,40.0,52,47.3,675,5637,2923,93,77,41,56,28,721,185
449,Francisco Perez,ESP,FW|MF,Valencia,19,2002,1.6,100,1,15,36,50,3,100,9,5,55.6,3,33.3,76,633,209,7,5,3,5,8,75,15
450,Kike Pérez,ESP,MF,Valladolid,25,1997,25.6,1546,52,337,836,413,45,1546,69,30,43.5,28,40.6,911,5542,2827,54,46,8,49,34,1028,82
451,Lucas Pérez,ESP,FW,Cádiz,33,1988,7.0,286,3,25,121,140,16,286,10,4,40.0,6,60.0,151,741,331,8,6,3,11,8,184,24
452,Luis Pérez,ESP,DF,Valladolid,27,1995,13.5,724,38,206,330,196,4,724,20,8,40.0,10,50.0,375,1920,933,24,16,1,16,5,397,84
453,Germán Pezzella,ARG,DF,Betis,31,1991,27.9,1606,186,883,691,44,19,1606,7,4,57.1,2,28.6,874,3664,1817,8,9,1,12,1,1012,3
454,Ronaël Pierre-Gabriel,FRA,DF,Espanyol,24,1998,2.6,154,14,61,46,50,6,154,9,4,44.4,4,44.4,69,433,211,7,3,2,5,2,68,16
455,Yeremi Pino,ESP,FW|MF,Villarreal,19,2002,27.2,1173,37,172,392,627,149,1173,94,48,51.1,34,36.2,736,3950,1874,65,34,38,57,39,850,256
456,Gerard Piqué,ESP,DF,Barcelona,35,1987,4.3,424,38,126,290,9,5,424,1,1,100.0,0,0.0,284,1789,1197,3,2,0,2,1,320,1
457,Óscar Plano,ESP,FW|MF,Valladolid,31,1991,22.6,890,29,151,423,325,46,890,33,13,39.4,14,42.4,496,2410,979,30,30,4,37,23,570,95
458,Gonzalo Plata,ECU,FW,Valladolid,21,2000,25.6,1203,13,183,462,578,102,1203,172,66,38.4,86,50.0,703,5277,2466,97,64,45,68,39,763,213
459,Ezequiel Ponce,ARG,FW|MF,Elche,25,1997,12.5,421,18,42,232,151,47,421,16,5,31.3,9,56.3,259,1019,318,10,4,5,30,29,324,51
460,Francisco Portillo,ESP,MF|FW,Almería,32,1990,8.0,519,11,95,268,162,13,519,17,9,52.9,7,41.2,327,1777,930,16,23,0,10,9,373,37
461,Portu,ESP,MF|DF,Getafe,30,1992,19.7,914,17,179,378,366,35,914,43,13,30.2,22,51.2,471,2660,1405,42,26,4,29,8,532,130
462,José Pozo,ESP,MF|FW,Rayo Vallecano,26,1996,1.0,66,1,6,30,33,3,66,6,2,33.3,4,66.7,48,318,130,5,2,1,5,3,51,7
463,Manuel Pozo,ESP,FW,Valladolid,20,2001,0.2,14,0,2,8,4,0,14,3,1,33.3,2,66.7,10,42,17,0,0,0,0,1,7,1
464,Alejandro Pozo Pozo,ESP,DF,Almería,23,1999,20.9,1323,55,441,576,319,30,1323,24,12,50.0,10,41.7,625,2824,1563,44,31,10,27,9,721,90
465,Abdón Prats,ESP,FW|MF,Mallorca,29,1992,4.6,141,4,10,78,54,16,141,9,3,33.3,5,55.6,72,273,56,1,1,3,8,14,100,15
466,Javi Puado,ESP,FW|MF,Espanyol,24,1998,26.0,847,23,135,320,417,91,847,56,23,41.1,26,46.4,528,3563,1490,60,37,21,69,30,577,117
467,Arnau Puigmal,ESP,MF|FW,Almería,21,2001,8.5,393,7,76,161,160,27,393,30,10,33.3,17,56.7,228,1385,691,24,11,9,28,8,243,57
468,Domingos Quina,POR,MF,Elche,22,1999,3.1,191,6,39,104,53,4,191,10,5,50.0,3,30.0,139,1085,460,12,8,3,7,10,124,7
469,Rubén Quintanilla,ESP,DF,Mallorca,20,2002,0.0,3,0,1,2,0,0,3,0,0,,0,,1,10,0,0,0,0,0,0,2,0
470,Antonio Raillo,ESP,DF,Mallorca,30,1991,30.7,1413,247,798,579,53,34,1413,3,2,66.7,1,33.3,706,4410,2519,8,4,0,9,3,713,5
471,Predrag Rajković,SRB,GK,Mallorca,26,1995,36.0,1284,1022,1266,18,0,0,1284,6,5,83.3,1,16.7,656,4514,2818,0,0,0,2,0,458,0
472,Ivan Rakitić,CRO,MF,Sevilla,34,1988,19.9,1435,28,212,780,451,33,1433,11,4,36.4,4,36.4,852,3733,2003,42,35,2,24,13,1002,84
473,Largie Ramazani,BEL,FW|MF,Almería,21,2001,15.6,486,11,77,180,241,51,485,68,32,47.1,32,47.1,315,2661,1328,59,31,24,39,24,332,94
474,Chris Ramos,ESP,FW,Cádiz,25,1997,7.9,276,21,41,95,141,56,276,22,8,36.4,11,50.0,110,481,191,9,3,4,24,3,175,35
475,Raphinha,BRA,FW,Barcelona,25,1996,23.0,1596,17,84,547,979,131,1596,106,45,42.5,52,49.1,999,5616,2794,97,67,53,55,24,1148,339
476,Sergio Reguilón,ESP,DF,Atlético Madrid,25,1996,3.4,178,7,44,72,66,10,178,6,3,50.0,1,16.7,101,758,444,16,12,5,5,3,115,30
477,Pepe Reina,ESP,GK,Villarreal,39,1982,22.0,900,744,892,8,0,0,900,1,1,100.0,0,0.0,541,2919,1834,0,0,0,0,0,455,0
478,Reinier,BRA,MF|FW,Girona,20,2002,7.2,329,6,46,157,128,20,329,17,9,52.9,8,47.1,210,1139,490,13,18,1,19,19,258,27
479,Karim Rekik,NED,DF,Sevilla,27,1994,13.1,799,56,323,429,52,11,799,6,3,50.0,3,50.0,524,2405,1309,13,10,1,7,5,569,7
480,Álex Remiro,ESP,GK,Real Sociedad,27,1995,38.0,1390,1173,1383,7,0,0,1390,0,0,,0,,805,4485,2701,0,0,0,2,0,650,0
481,Alejandro Revuelta Montero,ESP,DF,Getafe,22,2000,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
482,Chadi Riad,MAR,MF,Barcelona,19,2003,0.0,1,0,1,0,0,0,1,0,0,,0,,1,8,0,0,0,0,0,0,1,0
483,Nico Ribaudo,ESP,MF|FW,Espanyol,21,2001,13.9,625,3,42,307,288,39,625,53,20,37.7,26,49.1,389,2368,1173,40,39,10,35,24,434,92
484,Diego Rico,ESP,DF,Real Sociedad,29,1993,18.3,1186,68,385,514,296,8,1186,27,13,48.1,9,33.3,535,2659,1275,32,26,1,24,10,627,72
485,Rodrigo Riquelme,ESP,MF|FW,Girona,22,2000,24.2,1021,14,136,379,528,89,1021,143,57,39.9,71,49.7,717,6218,3354,116,97,42,62,30,764,171
486,Sergi Roberto,ESP,DF|MF,Barcelona,30,1992,14.5,1051,30,179,565,312,31,1051,13,5,38.5,4,30.8,658,2976,1773,47,32,6,9,3,781,72
487,Lucas Robertone,ARG,MF,Almería,25,1997,31.6,1711,67,345,918,479,38,1711,68,27,39.7,30,44.1,928,4923,2510,47,48,7,44,19,1081,97
488,Joel Roca,ESP,MF|FW,Girona,17,2005,0.9,69,2,12,24,34,5,69,14,5,35.7,8,57.1,46,248,102,3,2,2,4,2,47,14
489,Enzo Roco,CHI,DF,Elche,29,1992,18.4,891,113,486,376,37,15,891,5,3,60.0,2,40.0,474,2360,1228,6,6,0,7,0,494,2
490,Rodri,ESP,FW|MF,Betis,22,2000,17.8,1016,6,120,473,438,53,1016,71,29,40.8,31,43.7,739,4148,1862,57,36,19,35,20,826,104
491,Ángel Rodríguez,ESP,FW|MF,Mallorca,35,1987,4.4,128,4,15,61,52,21,128,6,2,33.3,4,66.7,91,402,121,4,3,4,12,4,99,19
492,Óscar Rodríguez Arnaiz,ESP,MF,Celta Vigo,24,1998,19.7,1247,23,198,681,379,24,1247,26,11,42.3,13,50.0,724,3192,1330,29,28,6,24,15,873,37
493,Dani Rodríguez,ESP,MF,Mallorca,34,1988,23.3,950,27,186,481,299,42,950,55,28,50.9,24,43.6,559,3428,1525,43,29,8,47,37,604,64
494,Guido Rodríguez,ARG,MF,Betis,28,1994,31.9,2064,118,607,1248,229,18,2064,35,22,62.9,8,22.9,1033,3909,1738,11,14,3,17,21,1301,18
495,Miguel Rodríguez,ESP,MF|FW,Celta Vigo,19,2003,2.8,132,2,25,46,64,13,132,13,3,23.1,6,46.2,89,520,298,10,6,4,6,4,89,22
496,Rodrygo,BRA,FW|MF,Real Madrid,21,2001,26.4,1400,3,56,537,823,204,1399,169,81,47.9,68,40.2,1035,6613,3658,146,81,79,64,30,1198,268
497,Leonardo Román,ESP,GK,Mallorca,22,2000,1.0,45,42,45,0,0,0,45,0,0,,0,,21,105,67,0,0,0,0,0,16,0
