Rk,Player,Nation,Pos,Squad,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
372,Nolito,ESP,MF|FW,Celta Vigo,32,1986,3.6,2,6,4,66.7,1.67,1.11,0.17,0.25,19.8,2,1,1,1.6,0.9,0.14,+0.4,+0.1
373,Unai Núñez,ESP,DF,Athletic Club,22,1997,17.5,0,8,3,37.5,0.46,0.17,0.00,0.00,12.0,0,0,0,0.7,0.7,0.08,-0.7,-0.7
374,Allan Nyom,CMR,DF|MF,Getafe,31,1988,26.9,2,13,4,30.8,0.48,0.15,0.15,0.50,15.3,0,0,0,0.9,0.9,0.07,+1.1,+1.1
375,Jan Oblak,SVN,GK,Atlético Madrid,26,1993,37.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
376,Rafel Obrador,ESP,DF,Mallorca,15,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
377,Lucas Ocampos,ARG,FW|MF,Sevilla,25,1994,30.5,14,79,31,39.2,2.59,1.02,0.11,0.29,17.1,0,5,5,12.7,8.8,0.11,+1.3,+0.2
378,Álvaro Odriozola,ESP,DF,Real Madrid,23,1995,3.8,0,2,0,0.0,0.52,0.00,0.00,,16.2,0,0,0,0.4,0.4,0.20,-0.4,-0.4
379,Lucas Olaza,URU,DF,Celta Vigo,25,1994,34.9,1,19,5,26.3,0.54,0.14,0.05,0.20,26.7,7,0,0,0.8,0.8,0.04,+0.2,+0.2
380,Oier Olazábal,ESP,GK,Espanyol,29,1989,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
381,Kiko Olivas,ESP,DF,Valladolid,30,1988,32.7,2,9,4,44.4,0.28,0.12,0.22,0.50,9.0,0,0,0,1.7,1.6,0.18,+0.3,+0.4
382,Paulo Oliveira,POR,DF,Eibar,27,1992,23.2,1,12,4,33.3,0.52,0.17,0.08,0.25,10.6,0,0,0,1.0,1.0,0.08,0.0,0.0
383,Mathías Olivera,URU,DF,Getafe,21,1997,20.8,0,6,1,16.7,0.29,0.05,0.00,0.00,11.7,0,0,0,0.6,0.6,0.10,-0.6,-0.6
384,Kenneth Omeruo,NGA,DF,Leganés,25,1993,20.8,1,4,1,25.0,0.19,0.05,0.25,1.00,12.1,0,0,0,0.3,0.3,0.07,+0.7,+0.7
385,Javier Ontiveros,ESP,FW|MF,Villarreal,21,1997,9.9,2,49,18,36.7,4.96,1.82,0.04,0.11,24.6,9,0,0,2.0,2.0,0.04,0.0,0.0
386,Fabián Orellana,CHI,MF|FW,Eibar,33,1986,26.6,8,37,15,40.5,1.39,0.56,0.11,0.27,19.4,1,4,5,8.0,4.0,0.11,0.0,0.0
387,Aimar Oroz,ESP,FW,Osasuna,17,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
388,Mikel Oyarzabal,ESP,FW|MF,Real Sociedad,22,1997,33.9,10,58,18,31.0,1.71,0.53,0.10,0.33,21.4,0,4,4,8.4,5.3,0.09,+1.6,+0.7
389,Fernando Pacheco,ESP,GK,Alavés,27,1992,26.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
390,Jon Pacheco,ESP,DF,Real Sociedad,18,2001,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
391,Daniel Parejo,ESP,MF,Valencia,30,1989,33.6,8,28,10,35.7,0.83,0.30,0.11,0.30,29.2,18,5,6,6.5,1.8,0.06,+1.5,+1.2
392,Miquel Parera,ESP,GK,Mallorca,23,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
393,Thomas Partey,GHA,MF,Atlético Madrid,26,1993,28.3,3,32,8,25.0,1.13,0.28,0.09,0.38,26.4,2,0,0,1.6,1.6,0.05,+1.4,+1.4
394,Paulino,ESP,FW|MF,Alavés,22,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
395,Gabriel Paulista,BRA,DF,Valencia,28,1990,31.1,1,8,2,25.0,0.26,0.06,0.13,0.50,10.2,0,0,0,0.9,0.9,0.11,+0.1,+0.1
396,Alfonso Pedraza,ESP,DF,Betis,23,1996,15.0,1,15,7,46.7,1.00,0.47,0.07,0.14,18.2,0,0,0,1.1,1.1,0.08,-0.1,-0.1
397,Marc Pedraza,ESP,MF,Mallorca,32,1987,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
398,Adrià Pedrosa,ESP,DF|MF,Espanyol,21,1998,12.1,1,12,5,41.7,0.99,0.41,0.08,0.20,21.8,0,0,0,1.2,1.2,0.10,-0.2,-0.2
399,Rubén Peña,ESP,DF,Villarreal,28,1991,21.2,2,6,3,50.0,0.28,0.14,0.33,0.67,16.3,0,0,0,1.1,1.1,0.18,+0.9,+0.9
400,Luis Perea,ESP,FW,Osasuna,21,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
401,Carles Pérez,ESP,FW,Barcelona,21,1998,5.3,1,14,6,42.9,2.65,1.13,0.07,0.17,19.6,0,0,0,1.0,1.0,0.07,0.0,0.0
402,Iñigo Pérez,ESP,MF,Osasuna,31,1988,12.0,2,19,7,36.8,1.58,0.58,0.11,0.29,24.9,3,0,0,1.0,1.0,0.05,+1.0,+1.0
403,Juan Pérez,ESP,GK,Osasuna,23,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
404,Kike Pérez,ESP,MF|FW,Valladolid,22,1997,2.4,0,5,0,0.0,2.06,0.00,0.00,,28.5,0,0,0,0.6,0.6,0.12,-0.6,-0.6
405,Lucas Pérez,ESP,FW,Alavés,30,1988,27.7,11,43,13,30.2,1.55,0.47,0.14,0.46,17.6,4,5,5,10.8,6.8,0.16,+0.2,-0.8
406,Rubén Pérez,ESP,MF,Leganés,30,1989,24.4,1,20,2,10.0,0.82,0.08,0.00,0.00,28.5,0,1,1,1.3,0.5,0.03,-0.3,-0.5
407,Samu Pérez,ESP,GK,Valladolid,22,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
408,Pablo Piatti,ARG,DF|MF,Espanyol,30,1989,0.6,0,3,0,0.0,4.82,0.00,0.00,,15.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
409,Cristiano Piccini,ITA,DF,Valencia,26,1992,0.8,0,1,0,0.0,1.20,0.00,0.00,,9.6,0,0,0,0.1,0.1,0.13,-0.1,-0.1
