Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
108,Alphonso Davies,CAN,MF|FW,Bayern Munich,17,2000,6,80,13,2.6,0.9,0,,0,6,12,7,2.17,3,1,+2,+2.25,+0.62,2.6,1.4,+1.2,+1.33,-0.40
109,Thomas Delaney,DEN,MF,Dortmund,26,1991,30,2283,76,74.6,25.4,27,83,19,3,13,2,2.27,54,26,+28,+1.10,+0.06,41.8,27.7,+14.1,+0.55,-0.31
110,Kerem Demirbay,GER,MF,Hoffenheim,25,1993,26,2017,78,65.9,22.4,24,81,16,2,42,1,1.46,47,32,+15,+0.67,+0.41,50.9,32.4,+18.5,+0.83,+0.41
111,Diego Demme,GER,MF,RB Leipzig,26,1991,26,2055,79,67.2,22.8,24,85,16,2,3,3,1.88,40,18,+22,+0.96,-0.11,42.4,25.3,+17.1,+0.75,+0.03
112,Franco Di Santo,ARG,MF|FW,Schalke 04,29,1989,4,245,61,8.0,2.7,3,73,0,1,27,2,0.75,2,4,-2,-0.73,-0.22,3.6,3.6,-0.1,-0.03,+0.11
113,Abdou Diallo,SEN,DF,Dortmund,22,1996,28,2379,85,77.7,26.4,27,88,24,1,7,0,2.07,58,38,+20,+0.76,-1.49,47.2,32.3,+14.9,+0.57,-0.31
114,Daniel Didavi,GER,MF|FW,Stuttgart,28,1990,20,956,48,31.2,10.6,8,77,4,12,28,4,0.80,10,21,-11,-1.04,+0.12,13.5,17.8,-4.3,-0.40,+0.27
115,Tim Dierßen,GER,MF,Hannover 96,22,1996,1,16,16,0.5,0.2,0,,0,1,15,1,0.00,1,1,0,0.00,+1.18,0.1,0.1,0.0,-0.19,+0.71
116,Javairô Dilrosun,NED,FW|MF,Hertha BSC,20,1998,17,898,53,29.3,10.0,7,85,4,10,31,1,1.24,17,20,-3,-0.30,-0.09,15.0,24.2,-9.3,-0.93,-0.88
117,Giulio Donati,ITA,DF,Mainz 05,28,1990,9,625,69,20.4,6.9,6,89,4,3,30,7,1.67,16,6,+10,+1.44,+2.22,17.2,10.5,+6.7,+0.96,+1.50
